Wendy Ho,The Queen of Sass and Crass from MTV and FX,"The Queen of Sass and Crass: Wendy Ho. One part skilled singer, one part comedienne, one part white rapper, and one part flamboyant entertainer.  Ho sounds like Lil’ Kim and Aretha eatin’ Peaches on a Lonely Island. Stealing ladies’ handbags from coat rooms at parties inspired her track “Bitch, I Stole Yo Purse!,” which became the #1 Funniest Video of 2008 on the MTV/LOGO Network, and was spoofed on FX’s Nip/Tuck with Jennifer Coolidge playing their version of Wendy Ho.  This track came from the beloved cult classic album, The Gospel According to Ho which includes the torch song parody of Brenda Russel’s “Get Here,” now known as, “Fuck Me,” and the tell all story of her own drug intervention“Cocaine.” This irreverence and balls-out femininity struck a special chord with the gay community, inspiring drag queens around the world to perform her songs and celebrate Ho.",/assets/uploads/comedians/Riot_Act_Wendy_Ho.jpg
,,,
,,"With a rainbow hurricane of gay support behind her, Wendy Ho owned 2009-10, performing across North America and abroad, with venues in San Francisco, Los Angeles, Las Vegas, Montreal, Miami, Washington DC, Philadelphia, Ft. Lauderdale, Orlando, and her hometown of Kansas City, as well as an Atlantis gay cruise to Rome, Greece, and Egypt.  She also appeared on Showtime’s series I Can’t Believe I’m Still Single.",
,,,
,,"And the music don’t stop. Ho recently dropped Number Two, a mixtape packed with fresh song jacks, freestyles, mashups and remixes, including the dirty disco anthem “Poop Noodle.” The “Poop Noodle” video, meanwhile, is delighting and disgusting thousands of viewers daily on YouTube.",
,,,
,,"Ho’s new full-length album Yes, I’m a Ho! has recently been released to satisfied hobags worldwide.  Featuring edgy, musically and thematically diverse tracks like “I Can’t Afford It (I’m Gonna Have to Abort It)” and “Gurl, Putcho Tampon In,” Yes, I’m a Ho! is a soon-to-be-notorious classic hip-hop/r&b record. Loaded with eleven original songs (no samples this time around), Ho combines tongue-in-cheek delivery with in-your-face prophecy.",
,,,
,,"Most recently Ho headlined at the world’s largest Pride Festival in San Francisco.  That same weekend she performed with Sandra Bernhardon her show, I Love Being Me, Don’t You?",
,,,
,,"Ho is an artist.  Ho is a state of mind.  Ho redefines women in music with true liberation.  She is funny and sexy, never sacrificing one for the other.  A pretty bitch, a witty feminist, a self-possessed, self-assured mashup of street and trash who makes you laugh while she makes you think.  The responses she evokes from audiences are as diverse as her roots, but at the core there is no question about who she is.  Wendy is all woman.  All Ho.",
Dan Piraro,"Stand up comedian, musician, cartoonist in one-man comedy show!","Piraro, also a stand up comedian & musician has a one-man comedy show and has performed in a number of cities around the country, including Dallas, Houston, San Francisco, Los Angeles, Chicago, Portland and New York. His show’s run in the 2002 New York International Fringe Festival was voted “Best Solo Show,” and The New York Times called it “...a shrewd tour of a cartoonist’s imagination” and “...wildly applauded.”",/assets/uploads/comedians/Riot_Act_Dan_Pirraro.jpg
,,,
,,"BIZARRO appears daily in several hundred newspapers across the U.S. and in internationally and has won three consecutive Reuben Awards from the National Cartoonist Society for Best Cartoon Panel of the Year in 1999, 2000, and 2001.  For the years 2002 through 2005, Dan Piraro was nominated for its highest award, Outstanding Cartoonist of the Year and received it in 2009,",
,,,
,,"A well-known animal lover and animal rights activist, Piraro was awarded the Humane Society’s Genesis Award for Outstanding Cartoonist in 2002, 2003, and 2005.",
,,Last Gasp Comics has just released a book called BIZARRO HEROES –,
,,a collection of his superhero themed spoofs from the last 25 years of BIZARRO.,
Dennis Regan,"From ""The Late Show with David Letterman"" and ""","If ever one wanted to prove that comedy is genetic, Dennis Regan may be the perfect example. Like his brother Brian, Dennis is a successful stand-up comedian. Since entering the stand-up circuit in 1987, Regan has toured regularly. Audiences all over the country have experienced and embraced Dennis Regan’s observational comedy, from nightclubs and cruise ships to colleges and corporations. His universal appeal has landed him appearances on “Comedy Central”, “The Late Show with David Letterman”, “The Tonight Show with Jay Leno” and Showtime’s “A Pair of Jokers” with his brother Brian.",/assets/uploads/comedians/Riot_Act_Dennis_Regan.jpg
,,,
,,"Dennis Regan was born and raised in Miami, Florida. Dennis is the third of eight children. His brother, Brian Regan is also a very successful, in-demand comedian,  Dennis held a variety of jobs and owned a business before becoming a comedian in 987. Starting out in small local clubs, he soon moved to New York, where he worked his way through the Manhattan comedy scene over a five year period.",
Reesa Renee,Singer/Songwriter,"Reesa is an artist, musician, songwriter, and lyrical poet from the DC Metropolitan Area. Her voice skims through the soulful sounds of the jazz era and then fast fowards your musical clocks to the more modern sounds of the R&B greats of today. Add that to an energetic ensemble of musical harmonies and undertones and you get an amazing experience.",/assets/uploads/comedians/Reesa_Renee.jpg
,,,
,,"Reesa Renee made her musical debut as “Sis” with underground band Achosen Generation ni August of 2008 releasing her first single “Got Me Loose”. Two years later, and she is now launching her solo career working with local artists and producers on an album entitled “Reelease”.",
,,,
,,"With a promising voice and stellar stage presence Reesa Renee is bound to make a lasting impact. She is a true contender and an utter vessel of passion, creativity, and artistic freedom!",
Ray Lipowski,"From HBO Def comedy Jam, HBO White Boys in the Hood and Martin Lawrence Presents 1st Amendment Stand Up","Ray Lipowski’s comedy is the best of both worlds – not black, not white—but true. He started his comedy career back in 2000 and has been blowing up clubs, colleges, and comedy rooms ever since. Entering a comedy contest with absolutely no experience—not even touching a mic—he took 3rd Place. BET’s Comic View took notice and placed Lipowski on as a regular from 2002-2005 where he received standing ovations. In 2005 Lipowski was called up to perform at P. Diddy’s Bad Boys of Comedy featured on HBO. Lipowski toured Europe the last four years performing for our troops stationed in Germany, London, Ireland and Amsterdam, as well as the locals. Yes Lipowski’s comedy is in your face, brash, bold, and has entertained to sold out crowds of 2,500 to shows of 25 to audiences of 10. It doesn’t matter how many people are there, he just loves to make people laugh. Look out America, a star is about to be born!",/assets/uploads/comedians/Riot_Act_Ray_Lapowski.jpg
Ashley Linder,From Phasefest: Phase One’s Queer Arts and Music Festival,"Ashley Linder has been enchanting audiences throughout DC, Maryland and Virginia with her quick wit and adorable smile. She enjoys nature walks, the female form, existential musings, and mad libs. Most recently she performed at Phasefest: Phase One’s Queer Arts and Music Festival in Washington DC. Prior to pouncing onto the comedy scene in early 2011, Ashley was seen and heard all over local airwaves dutifully reporting the downright depressing traffic of the DMV.",/assets/uploads/comedians/Riot_Act_Ashley_Linder.jpg
Kevin Downey Jr,"From ""The Bob and Tom Show"" and Sirius/XM Radio","Kevin Downey, Jr., comedian and beer spokesman. Kevin’s explosive comedy style keeps audiences coming back to see him every chance they get.  Kevin is the new face of Little Kings Cream Ale beer. He can be heard on The Bob and Tom Show, Sirius and XM Satellite radio. You can catch Kevin in Las Vegas 4 times a year.",/assets/uploads/comedians/Downey_Jr.jpg
,,,
,,"His ever-growing fan base has taken him from a cult following to a national headliner. Kevin writes a column called, “Drinking on $11 a Night”, which can be read in Bachelor Pad Magazine and GC magazine.  Kevin’s song, “Secret Garden of Dirty Little Whores, (who think they’re better than me)”, can be heard on college and traditional radio stations throughout the country. Kevin is not related to Robert.",
Wali Collins,"From Comedy Central, ""The View"", NBC and HBO","His first time on stage Wali was convinced that he had bombed, but the manager paid him and asked him to come back every week as a featured act. Wali moved to New York City to work on a show for Comedy Central called “Stand-up Stand-up”. He hosted the largest, funniest, most varied collection of stand-up comedians in the world.",/assets/uploads/comedians/Riot_Act_Wali_Collins.jpg
,,,
,,"Nominated three years in a row as “College Campus Entertainer of the Year,” Wali is also sought after for corporate events. One of Wali’s greatest achievements was hosting an event for First Lady Michelle Obama. Collins’ television stand-up credits include NBC, CBS, FOX, HBO, ABC’s “The View”, Comedy Central’s “Tough Crowd” and Commentary on VH1. David Letterman caught Wali’s act and recruited him to warm-up for his show. Later that season Wali performed his stand up on the “Late Show with David Letterman”. In the words of Robert Klein, “Wali Collins is versatile, smart and very, very funny.”",
Dan Naturman,"From ""The Tonight Show"" and ""The Late Show With David Letterman""","Dan began performing stand-up comedy several years ago in,",/assets/uploads/comedians/Riot_Act_Dan_Naturman_BW.jpg
,,"believe it or not, law school. After graduation he decided to",
,,"devote himself to stand-up full time. Comedy, he discovered, was",
,,"his true passion. Besides, his grades were bad and nobody would",
,,hire him.,
,,,
,,Dan’s charming combination of self-deprecation and outright grouchiness has had audiences ,
,,"howling from coast to coast and has earned him spots on The Tonight Show, Late Show with ",
,,"David Letterman and The Late, Late Show with Craig Ferguson as well as his own Comedy Central",
,,Presents special.,
Michael Colyar,"Comic Superstar from HBO, BET, Showtime and Disney","Michael Colyar was always headed for Hollywood…From the time he was a little boy when he would run away from home…he would always head west, because that’s where Hollywood was…he didn’t realize it was 3000 miles west, by the time he got to the west side of Chicago, his big brother would find him and bring him home.",/assets/uploads/comedians/Riot_Act_Michael_Colyar_Butterfly.jpg
,,,
,,"Best known for his performances on Venice Beach California…For nine years he entertained the crowds…bringing together people from all parts of the world… with his thought-provoking humor, Colyar left a positive imprint in the hearts and minds of his audience. Dubbed The King of Venice Beach where every Saturday and Sunday for over 9 years Colyar would perform 5 one-hour shows a day. His audience ranged from old to young…all colors…all nationalities….the gang bangers to the bank presidents…his audience could truly be called a melting pot.",
,,,
,,"His informative and highly entertaining brand of comedy guarantees positive response. As ‘The Original Host’ of “BET Live From LA”, his point blank delivery and razor-sharp insight connected to the guest that joined him on the sofa, as well as over 55 million viewers coast to coast.",
,,,
,,"Colyar is known to bring the same high energy, perfect delivery and dynamic stage presence to every show, whether the audience is a local comedy club in Los Angeles, an elementary school where he jokes with 5th graders, or Hosting “The Big Black Comedy Show” for an audience of over 6000.",
,,,
,,"Colyar gained notable attention after winning the $100,000 Grand Prize Comedy championship on “Star Search”, the nationally televised talent competition, and donating $50,000.00 to homeless charities in the Los Angeles area.",
,,"In December of 2000, the city of Venice California honored Michael Colyar by placing his shoe prints, handprints and money grabber in cement for the new Venice boardwalk.",
,,,
,,"Star Search Champion…Talk Show Host…Actor/Comedian and Motivational Speaker …Colyar stays busy. But no matter how busy, he always takes time out to be share the laughter by visiting homeless shelters, rehabilitation centers, schools and military bases.",
,,,
,,"August 2010 Colyar’s 1st CD “Michael Colyar’s Greatest Hits & The Great Unknowns” was released Nationally and on iTunes. Currently in production for Re-release “The Michael Colyar Project”…a 1 Hour Comedy Special, shot in the projects of several major cities, including Chicago’s Robert Taylor Homes where Colyar grew up. This project will be available on DVD.",
,,,
,,Most recent films include “The Last Laugh” starring Tony Rock scheduled release 2011 and “The Princess & The Frog” starring Anika Noni Rose and Oprah (the 1st Black animated film produced by Disney Studio).,
,,,
,,Colyar was encouraged by Motivational Speaker Les Brown to get it together and take his story on the road…and he began ‘Motivational Speaking’…telling his incredible story of struggle and triumph to his audiences around the world in “Michael Goes Motivational”. Soon to be released… A poetry book for adult children entitled “Miss Innocent Goes To Kool Skool and Other Silly Stuff.”,
,,,
,,Currently playing Bishop Love Jones the stage production Je Carious Johnson’s Marriage Material on Tour until May 2011.,
,,,
,,"New Projects …Where In The World Is Michael Colyar” a series of concert films with Colyar and Friends shot in various locations around the world…The series begins in Washington Dc with his Documentary “A Funny Thing Happened on the Way to The White House, I knocked on the Door…and A Brother Answered”, and goes to Venice Beach California for “Michael Colyar Returns To Venice Beach”…and continues to the African Continent for “Michael Colyar Live From Africa”.",
,,,
,,Michael Colyar … Hard To Ignore … Impossible To Forget!,
Freddi Vernell,From Jamie Fox's Laffapalooza New Faces of Comedy,"After graduating from college and building a successful career, Freddi Vernell realized that something was missing in her life. A friend and Oprah Winfrey (several episodes) encouraged her to live her passion. She changed her name to protect her career as an engineer by day and then embraced her inner clown at night. She built an impressive resume in a short period of time.",/assets/uploads/comedians/Riot_Act_Freddi_Vernell_Big.jpg
,,,
,,"Ms. Vernell has opened for national acts, done voiceovers, hosted numerous events, and done commercials. Just to name a few places, she has performed at; Carolines On Broadway, Laugh Out Loud Comedy Club, Jokes On Us in DC, The New York City Comedy Club, The Lincoln Theater, Laffs on The Harbor, The Baltimore Comedy Factory, The Sage Theater on Broadway, as well as the Uptown in Atlanta. In 2006 Ms. Vernell was chosen as one of Jamie Fox’s Laffapalooza New Faces of Comedy, and in 2007 she was crowned Washington DC’s very first “Funniest Federal Employee”! In 2008 she was the only female finalist in the Bay Area Comedy Competition. In 2009 she joined the Donnie Simpson Morning show as the “Hollywood Gossiping Beautician” and has done reoccurring commentary on CBS Radio and BET. Her greatest accomplishment is volunteering her time to perform for injured soldiers at Walter Reed Hospital. She believes in the healing power of laughter!",
Erik Myers,Named Funniest Comedian in Florida 2011,"Erik Myers is a high-energy comedian with a rapid fire, machine gun delivery and a crowd-pleasing stage presence. He talks about his personal life struggles with drinking, woman and finding a job from an upbeat and silly perspective. He has appeared on the Latino Laff Festival on SiTv hosted by Pablo Francisco. He was named funniest comedian in Florida 2011 and funniest comedian in Baltimore 2005. Erik Myers is a riotus act not sure to miss.",/assets/uploads/comedians/Riot_Act_Erik_Myers_Arm.jpg
Iliza Shlesinger,"From ""Chelsea Lately"", NBC's ""Last Comic Standing"" and ""The Soup""","Originally from Dallas, Iliza currently lives in Los Angeles and is the first female and youngest comedian to hold the title of NBC’s “Last Comic Standing”. Her television credits include having her own half hour special on Comedy Central Presents, Comedy Central’s “Live At Gotham”, Showtime’s “Pauly Shore & Friends”, E! Network’s “Chelsea Lately”, “The Soup” and NBC’s “Last Call with Carson Daly”. ",/assets/uploads/comedians/Riot_Act_Iliza_PinkSmile.jpg
,,,
,,"This fall Iliza will be the host of the nightly CBS Syndicated, “Excused”. She is also currently in production on her own late night talk show pilot for VH1.  Her standup comedy resume includes performing at the coveted Just for Laughs Festival in Montreal and for our troops in various countries. She can currently be seen headlining at variety of colleges and clubs across the US.",
Ayanna Dookie,"From 98 Rock's Mickey, Amelia, & Spiegel Morning Show","Honest, bold, fearless, and fly is what you will encounter when you 5’4”, big-haired, comedienne, Ayanna Dookie. While attending the University of Maryland, College Park, she recognized her ability to make her classmates laugh, resulting in a daily, unofficial, lunchtime show in the engineer’s lounge. Finally, in October 2004, Ayanna officially hit the stage, becoming a regular in the DC Comedy circuit. A first generation American, born to Trinidadian immigrants, she pokes fun at her biracial upbringing and coined the race “blindian” – the product of a Black mother and Indian father. Ayanna’s style is one of sarcasm, mixed with a bit of arrogance, and a splash of “TMI,” drawing from her life experiences – all done in an array of thigh high boots, stilettos, and peep toes. She’s had several career highlights, such as opening for Tommy Davidson and Mark Curry and performing for the first female mayor of Baltimore City in an all female comedy show. Ayanna can also be heard as a regular guest on Baltimore’s 98 Rock Mickey, Amelia, & Spiegel Morning Show.",/assets/uploads/comedians/Riot_Act_Ayanna_Dookie.jpg
Abe Barth,Finalist in Funniest Federal Employee Competition and Semi-Finalist at Boston Comedy Festival.,"Originally from Delaware, Abe and his comedy have been described as smart and unique.  Abe has performed all over Boston and now is a regular on the DC comedy scene.  He was named a finalist in the Funniest Federal Employee competition and was a Semi-Finalist at this year’s Boston Comedy Festival.",/assets/uploads/comedians/Riot_Act_Abe_Barth.jpg
Jim David,"From Comedy Central, ""The Tonight Show"" and NBC's ""Last Comic Standing""","Jim David was the first out male comedian to have his own special “Comedy Central Presents Jim David” which has been shown many times on Comedy Central and Logo. He also appeared on Comedy Central’s “Tough Crowd”, “Out On The Edge”, “Friar’s Club Roast Of Rob Reiner”, NBC’s “Tonight Show” and “Last Comic Standing”, and many other shows. A national headliner, his one man comedy South Pathetic has been performed in theaters nationwide. His three comedy CDs, “Eat Here And Get Gas”, “Live From Jimville” and “Notorious F.A.G.” are available on Itunes and Amazon. “A tirelessly gregarious trouper.” - NY TIMES “Laugh out loud funny.” - TIME OUT NY “Hilarious.” - SAN FRANCISCO WEEKLY “A hoot.” - HOLLYWOOD REPORTER",/assets/uploads/comedians/Riot_Act_Jim_David.jpg
Danny Rouhier,"Host of show ""Overtime"" weeknights on 106.7 The Fan","Danny Rouhier is the host of Overtime weeknights from 7-11 on 106.7 The Fan in Washington, DC. His highly acclaimed show has landed him spots on Comcast Sportsnet, features in the Washington Post, and the regular slot hosting the station’s Redskins post game show with Lavar Arrington. As a comic, Danny has traveled all over North America performing at clubs, colleges, and festivals. Combined with his incredible gift of impersonations and character imitation, Danny uses a lightening quick wit with a charming self-deprecating style. His unique voice resonated with Washington Redskins fans and the weekly videos he produced about the struggles of the team have garnered over 200,000 views to date.",/assets/uploads/comedians/Riot_Act_Danny_Rouhier_Live.jpg
,,,
,,"Danny has performed with industry giants like Jim Gaffigan, Kevin Nealon, Bill Burr, Dave Attell, Jim Norton, Todd Barry, Daniel Tosh, Bob Saget, Reggie Watts, Adam Ferrara, and more. In addition to many of the best clubs in the US and Canada, he has performed at numerous festivals including the Bumbershoot, DC, Boston, and Detroit Comedy Festivals. Danny has also been featured on numerous TV programs including: ‘The A-List’ on Animal Planet, ‘TV’s 25 Biggest Blunders’, and ‘The History of Sex on TV’. He was also the studio comic for the Tyra Banks Show which means he performed in front of over 300 judgmental women per day.",
Herbie Gill,"From ABC, TBS and XM Radio","Herbie Gill is a DC area native whose entertaining sense of humor has been featured across the country. Changing expectations and skewing stereotypes, this young comic can finesse any crowd with professionalism, style and wit. Herbie’s comedy has been featured on XM Radio, TBS, Comcast, and Local Point TV for ABC.",/assets/uploads/comedians/Riot_Act_Herbie_Gill.jpg
Joe Clair,"From HBO's ""Def Comedy Jam"", BET's ""Rap City"" and WPGC 95.5FM",Joe Clair is unique in the fact that he is a comic turned rapper.,/assets/uploads/comedians/Riot_Act_Joe_Clair_Tongue.jpg
,,,
,,"Joe has been on a number of television shows some of his credits include: Black Entertainment Television’s “Rap City”  he was host of Black Entertainment Television’s “Madd Sports.”  HBO’s “Def Comedy Jam”, BET’s “Comic View”, and “Snaps” were some of his best television work.",
,,,
,,Clair has also been featured in motion pictures “Train Ride” and “High Frequency”.,
,,,
,,Clair has been featured at the top comedy clubs in the nation and he was recently added to headline on the nations’ top college tour.,
Bobcat Goldthwait,"From ""The Tonight Show"", ""Shakes the Clown"" and The Police Academy Series",Bobcat Goldthwait is a legend. It is about time you get to know him if you don’t already.,/assets/uploads/comedians/Riot_Act_Bobcat_Moustache.jpg
,,,
,,"Born in the outskirts of Hollywood (Syracuse, New York) in 1962, Bobcat Goldthwait wrote and directed his first film “Shakes The Clown” in 1991. A dark cult comedy, “Shakes” was heralded by the Boston Globe as the –“Citizen Cane of Alcoholic clown movies, and lays claim to such fans as Martin Scorsese and Michael Stipe” – in fact; the REM song “Binky the Doormat” was based on a line from “Shakes The Clown”.  Goldthwait’s next movie “Windy City Heat” appeared in the Cine Vegas Film Festival in 04 and won best film at the Montreal Comedy Festival that year. Matt Stone (co-creator of South Park) has called “Windy City Heat” –“beyond genius” and Vice Magazine called it, -“quite simply the greatest movie of all time”. “Sleeping Dogs Lie” marked Bobcat’s third feature film as a director. Written by Goldthwait, and financed by friends and pawn shops, the movie was shot entirely during a two week hiatus from his job directing “Jimmy Kimmel Live”. The film was chosen to compete in Sundance’s 2006 Dramatic competition, and was also in the London, Toronto, and San Sebastian Film Festivals that year. “Sleeping Dogs Lie” was hailed as “earnest and improbably moving” by Esquire Magazine, and “demonically funny and surprisingly sweet” by Rolling Stone. Bobcat credits his failure to appear in the film as a good part of its success.  Bobcat’s new movie “God Bless America” was featured at the 2011 Toronto International Film Festival as one of the festivals Midnight Madness picks. Goldthwait’s new black comedy stars Joel Murray and Tara Lynne Barr. It’s a modern Bonnie & Clyde in which a middle-aged guy and a young girl go on a killing spree inspired by hatred for the garbage glut of MTV ‘reality’ shows. Check out the trailer herehttp://youtu.be/ul4CZrnEFxU http://www.facebook.com/godblessamericamovie",
,,,
,,"In 2009 Magnolia pictures released Goldthwait’s film “World’s Greatest Dad”. The movie stars long time friend Robin Williams, and was again made independently from the studio system with a cast made up primarily of close friends, (although this time Process and Darko Productions came on board and prevented any pawn shops from having to be involved). The movie was met with rave reviews; “HILARIOUS” – Washington Post, “See it. A gem with a terrific, remarkably funny script.”– At the Movies, “Scandalously entertaining!”– Village Voice, “****” – Time Out Chicago,  “Wonderful” –  MTV.  Also at Sundance in 2009 was Bobcat’s short film “Goldthwait Home Movies: Anniversary Edition”.  Upon hearing that he would have 2 separate films at the festival this year, Bobcat reportedly cried like a little baby girl. “World’s Greatest Dad” is now out on DVD.",
,,,
,,"Bobcat directed the new movie-musical that he wrote based on The Kink’s 1976 concept album, Schoolboys in Disgrace.  Goldthwait’s script tells the story of a schoolboy and his gang who are constantly in trouble with their teachers and fellow pupils.  One day, the student is humiliated by his headmaster and vows to fight back against “the Establishment.”  The new flick will unfold the genesis story of a supervillian set to some of the greatest rock songs you’ll ever hear.  It includes the world’s most charming criminal and a realistic high school musical for all the kids who hate sugary, sweet, unrealistic high-school musical.  The songs for the film were written by former Kink’s frontman Ray Davies in which the cast for the movie will re-record the original songs for the film’s soundtrack.",
,,,
,,"Goldthwait has come a long way from his first appearance on David Letterman at the age of 20. In addition to directing movies Bobcat has lent his behind the camera talents to shows such as; Jimmy Kimmel Live, The Demetri Martin show, The Chappelle Show, The Man Show, and Crank Yankers.  Best known for his unforgettable movies that were huge in the 80’s, Bobcat has also starred in several HBO specials and a slew of television appearances to numerous to mention.  Bob continues to push the envelope with his unique brand of humor headlining major comedy clubs across the country and all of this has allowed him to live in an impossibly luxurious rental home in the Los Angeles area.",
Antoine Blackman,3 Seasons of BET Comic View and Master P's Hoodstars,"Currently Touring with Eddie Griffin,  includes 3 Seasons of BET Comic View, Master P’s Hoodstars of Comedy DVD Vol. 1, My Big Phat Hip Hop Family, Bikes & Babes DVD.",/assets/uploads/comedians/Riot_Act_Antoine_Blackman.jpg
Hilary Schwartz,2011 Women in Comedy Festival in Boston,"Ranging from personal subjects to social commentary, Hilary Schwartz’s stand-up comedy is intelligent, dark, honest, and somehow still adorable. She has been heard on XM Radio and seen on MTV. Hilary has been featured in TimeOut New York, Heeb Magazine, and The Washington Post. Hilary has opened for established comedians, including Dave Attell, Cory Kahaney, and Jonathan Katz. She was selected to perform at the 2010 and 2011 Women in Comedy Festival in Boston and appeared in the long-running San Francisco show, Kung Pao Kosher Comedy.",/assets/uploads/comedians/Riot_Act_Hilary_Schwartz.jpg
Doug Powell,From 98 Rock and XM/Sirius Radio,"Doug Powell has been writing and performing comedy around Washington DC and Baltimore for over a decade. A veteran recording artist, Doug has released four comedy albums and numerous ringtone albums with DC-based Hahaas Comedy. Combining multiple disciplines, Powell twists structured material with improv making each performance a unique experience for both himself and the audience. This past year marked the release of his latest stand-up album/DVD “I Am You An Hour From Now,” recorded live at the Frederick Cultural Arts Center by Fool Martyr Productions and Hahaas Comedy. Within the past year Doug has teamed up with Frederick-based Flying Dog Brewery on numerous creative projects. The most recent is a charming burglar who breaks into homes in order to videotape his personal beer reviews. “Sipping Tom” as the character is known, has given Powell an opportunity to sharpen his understanding of improv comedy while working with a film crew. Doug Powell is once again slated to co-host this year’s 72 Film Fest in Frederick, MD along-side good friend and collegue Mikael Johnson. With each passing year Doug Powell hopes to mature and grow as a writer and a performer with the overall goal being a Kung-Fu type mastery of his art.",/assets/uploads/comedians/Riot_Act_Doug_Powell.jpg
Adam Lehman,From HereTV's stand-up special “Hot Gay Comics”,"Adam Lehman is a staple in the gay comedy circuit, having been featured on HereTV’s stand-up special “Hot Gay Comics” and as a regular panelist on the popular HereTV.com weekly podcast “Topical.” Outside of New York, he has entertained audiences across the country with his quick wit and creativity, headlining several touring shows in PA, ME, DC, and CA. His successful monthly comedy show “The Brew HAHA” features national headliners and created a new environment for stand-up comedy in the East Village. After moving to New York, Adam studied improv with Second City Training Center and in 2009 made his indie movie debut in “Jonathan, Just Because” which was featured in the New York Times.",/assets/uploads/comedians/Riot_Act_Adam_Lehman.jpg
Zach Toczynski,"Winner Baltimore's ""Funniest Person Contest""","Zach Toczynski burst onto the Washington, DC stand up comedy scene in 2003 by taking a chance at a local open mic hosted by a drag queen at a (now defunct) seedy little gay bar on the wrong side of town,  After getting his first laugh he was instantly hooked (like what happens when you take Vicodin, Red Bull and Walker Black).  Long story short… Zach quickly became a instant favorite and a darling on the comedy circuit, not just locally, but cities nation wide!",/assets/uploads/comedians/Riot_Act_Zach_Toczynski.jpg
,,,
,,"In 2004, Zach hit the road on his bike to set off on his never ending “Flamin’ Pollack Tour,” making appearances in well-known clubs all over the USA and Canada, such as the Riot Act Comedy Theater, Baltimore Comedy Factory, San Fran Comedy Club, and more; featuring for comedy greats, Jim Gaffigan, Caroline Raye, Judah Friedlander and many, many others!",
,,,
,,"Zach’s high energy, knack for mockery, grasp of pop culture and commanding stage presence combine ever so nicely with his natural ability of quick, yet smart humor.  Zach uses his recently bleached ultra white smile to inflict charm on his viewers, blurring all boundaries making Zach not only like-able, but easily relatable to a diverse range of audiences.",
,,,
,,"Early on in Zach’s comedy career, he found he possessed natural skills at hosting all sorts of stuff that he knew nothing about!  Like in 2005 Zach hosted the London-based smash hit “Sing-a-Long Sound of Music” at the George Washington’s Lisner Auditorium; and in 2008 Zach was the featured comic at the “2008 Mr. Leather Maryland” contest…....I think PETA just egged my website.",
,,,
,,"A few high points in Zach’s rollercoaster comedy career have been   being a featured acts at the DC Comedy Fest 2005, the Baltimore Comedy Fest 2008, and one of the hosts/comedians of the 2007 Capital Pride event in Washington, DC. ",
,,,
,,,
,,"Zach is also one of the co-producers, founders, and featured comedians in Washington, DC’s only monthly gay and lesbian comedy showcase called “Gaylarious” which recently won “Best of Gay DC 2011” from the Washington Blade. ",
,,,
,,,
,,"Not only is Zach 100% Polish, but also he is Catholic, Queer, Ex-Republican, and from Buffalo, NY ...which admittedly is a lot of crap to deny on a daily basis! He was raised in Kodak-run Rochester, NY by loving, supportive, amazing, parents who tried in vain to create a normal son but apparently the heavy metals in the Monroe County water supply defeated them.",
,,,
,,"Surprisingly, comedy does not support the lavish lifestyle Zach enjoys full of designer clothes, high class cocktails at noon, and weekend shopping trips to foreign lands for a cute lunch (or KFC at a West Virginia Walmart and warm beer near the dumpsters, it’s all good).  So, Zach finds happiness and cash money in his profession as well respected and established international public speaker on law enforcement issues for a trade association.",
Chris Doucette,1st place winner at 2011 Snubfest Comedy Festival,"This world is full of surprises, and the stand-up comedy of Chris Doucette is no exception. Weighing in at 110 pounds and measuring under 5’7_, Chris is living proof that big things really do come in small packages. Chris is the son of a trucker and the first in his family to graduate college. He’s got a blue collar attitude with an ivy league wit. Chris also represents the next generation of gay comedians. His audience knows he’s gay and he uses it to full advantage without resorting to stereotypes or cliches. His humor is current, topical, and completely original. Said one audience member, “I hate stand-up comedy – but you, you made me laugh out loud!”",/assets/uploads/comedians/Riot_Act_Chris_Doucette.jpg
,,,
,,"In June 2011, Chris won 1st place at the Snubfest Comedy Festival in Chicago. He has performed for colleges all over the country and recently received a standing ovation from the students at Florida Tech. Chris was selected as a feature comic at the Charleston Comedy Festival, Baltimore Comedy Festival, Baltimore Artscape Festival, and headlined the Ganymede Arts Festival. He has performed on FOX, NPR, The Joey Reynolds Show, WTOP, and WAMU, and Comedy Nonsense. He has appeared in The Washington Post, The Washington Post Express, Miami Sun-Sentinel, Metro Weekly, Time Out New York, Next Magazine, New York Post, and the Village Voice.",
Tom Rhodes,"From Comedy Central, NBC and the Montreal Comedy Festival","Tom Rhodes was born in Washington DC on January 14th, 1967.",/assets/uploads/comedians/TomRhodesMic.jpg
,,,
,,"At the age of 12 Tom’s father, David Rhodes, a decorated Vietnam war hero with a great sense of humour and a love of stand-up comedy, took Tom to see his uncle Bob perform. The entrance to the room was right next to the stage and as a joke the comedian pulled Tom up because he wearing a Washington Redskins jacket. He interviewed him as if he was the coach of the Washington Redskins. It was that moment on stage in Washington DC, seeing the happy people with their heads thrown back in laughter, that Tom Rhodes decided to be a stand up comedian.",
,,,
,,"In the end, that makes Tom one of those rare exotic creatures who has dedicated his life to stand-up comedy.  He is one of the most sought after comedians working the world wide circuits today and his stunning long list of credits include: His own sitcom on NBC called “Mr. Rhodes”. The critically acclaimed Comedy Central special “Viva Vietnam” and two “Comedy Central presents” half hour specials.",
,,,
